x	y	group	clickSelects
48143	5.59999999999855	2261	48137-48149
48142.6	6	2261	48137-48149
48143.1	6.5	2262	48137-48150
48143.5	6.90000000000146	2262	48137-48150
48143.9	6.5	2262	48137-48150
48143.5	6.09999999999855	2262	48137-48150
48143.1	6.5	2262	48137-48150
48143.6	7	2263	48137-48151
48144	7.40000000000146	2263	48137-48151
48144.4	7	2263	48137-48151
48144	6.59999999999855	2263	48137-48151
48143.6	7	2263	48137-48151
48144.1	7.5	2264	48137-48152
48144.5	7.90000000000146	2264	48137-48152
48144.9	7.5	2264	48137-48152
48144.5	7.09999999999855	2264	48137-48152
48144.1	7.5	2264	48137-48152
48144.6	8	2265	48137-48153
48145	8.40000000000146	2265	48137-48153
48145.4	8	2265	48137-48153
48145	7.59999999999855	2265	48137-48153
48144.6	8	2265	48137-48153
48145.1	8.5	2266	48137-48154
48145.5	8.90000000000146	2266	48137-48154
48145.9	8.5	2266	48137-48154
48145.5	8.09999999999855	2266	48137-48154
48145.1	8.5	2266	48137-48154
48145.6	9	2267	48137-48155
48146	9.40000000000146	2267	48137-48155
48146.4	9	2267	48137-48155
48146	8.59999999999855	2267	48137-48155
48145.6	9	2267	48137-48155
48146.1	9.5	2268	48137-48156
48146.5	9.90000000000146	2268	48137-48156
48146.9	9.5	2268	48137-48156
48146.5	9.09999999999854	2268	48137-48156
48146.1	9.5	2268	48137-48156
48146.6	10	2269	48137-48157
48147	10.4000000000015	2269	48137-48157
48147.4	10	2269	48137-48157
48147	9.59999999999854	2269	48137-48157
48146.6	10	2269	48137-48157
48147.1	10.5	2270	48137-48158
48147.5	10.9000000000015	2270	48137-48158
48147.9	10.5	2270	48137-48158
48147.5	10.0999999999985	2270	48137-48158
48147.1	10.5	2270	48137-48158
48147.6	11	2271	48137-48159
48148	11.4000000000015	2271	48137-48159
48148.4	11	2271	48137-48159
48148	10.5999999999985	2271	48137-48159
48147.6	11	2271	48137-48159
48148.1	11.5	2272	48137-48160
48148.5	11.9000000000015	2272	48137-48160
48148.9	11.5	2272	48137-48160
48148.5	11.0999999999985	2272	48137-48160
48148.1	11.5	2272	48137-48160
48148.6	12	2273	48137-48161
48149	12.4000000000015	2273	48137-48161
48149.4	12	2273	48137-48161
48149	11.5999999999985	2273	48137-48161
48148.6	12	2273	48137-48161
48149.1	12.5	2274	48137-48162
48149.5	12.9000000000015	2274	48137-48162
48149.9	12.5	2274	48137-48162
48149.5	12.0999999999985	2274	48137-48162
48149.1	12.5	2274	48137-48162
48149.6	13	2275	48137-48163
48150	13.4000000000015	2275	48137-48163
48150.4	13	2275	48137-48163
48150	12.5999999999985	2275	48137-48163
48149.6	13	2275	48137-48163
48150.1	13.5	2276	48137-48164
48150.5	13.9000000000015	2276	48137-48164
48150.9	13.5	2276	48137-48164
48150.5	13.0999999999985	2276	48137-48164
48150.1	13.5	2276	48137-48164
48150.6	14	2277	48137-48165
48151	14.4000000000015	2277	48137-48165
48151.4	14	2277	48137-48165
48151	13.5999999999985	2277	48137-48165
48150.6	14	2277	48137-48165
48151.1	14.5	2278	48137-48166
48151.5	14.9000000000015	2278	48137-48166
48151.9	14.5	2278	48137-48166
48151.5	14.0999999999985	2278	48137-48166
48151.1	14.5	2278	48137-48166
48151.6	15	2279	48137-48167
48152	15.4000000000015	2279	48137-48167
48152.4	15	2279	48137-48167
48152	14.5999999999985	2279	48137-48167
48151.6	15	2279	48137-48167
48152.1	15.5	2280	48137-48168
48152.5	15.9000000000015	2280	48137-48168
48152.9	15.5	2280	48137-48168
48152.5	15.0999999999985	2280	48137-48168
48152.1	15.5	2280	48137-48168
48152.6	16	2281	48137-48169
48153	16.4000000000015	2281	48137-48169
48153.4	16	2281	48137-48169
48153	15.5999999999985	2281	48137-48169
48152.6	16	2281	48137-48169
48153.1	16.5	2282	48137-48170
48153.5	16.9000000000015	2282	48137-48170
48153.9	16.5	2282	48137-48170
48153.5	16.0999999999985	2282	48137-48170
48153.1	16.5	2282	48137-48170
48153.6	17	2283	48137-48171
48154	17.4000000000015	2283	48137-48171
48154.4	17	2283	48137-48171
48154	16.5999999999985	2283	48137-48171
48153.6	17	2283	48137-48171
48154.1	17.5	2284	48137-48172
48154.5	17.9000000000015	2284	48137-48172
48154.9	17.5	2284	48137-48172
48154.5	17.0999999999985	2284	48137-48172
48154.1	17.5	2284	48137-48172
48154.6	18	2285	48137-48173
48155	18.4000000000015	2285	48137-48173
48155.4	18	2285	48137-48173
48155	17.5999999999985	2285	48137-48173
48154.6	18	2285	48137-48173
48155.1	18.5	2286	48137-48174
48155.5	18.9000000000015	2286	48137-48174
48155.9	18.5	2286	48137-48174
48155.5	18.0999999999985	2286	48137-48174
48155.1	18.5	2286	48137-48174
48155.6	19	2287	48137-48175
48156	19.4000000000015	2287	48137-48175
48156.4	19	2287	48137-48175
48156	18.5999999999985	2287	48137-48175
48155.6	19	2287	48137-48175
48156.1	19.5	2288	48137-48176
48156.5	19.9000000000015	2288	48137-48176
48156.9	19.5	2288	48137-48176
48156.5	19.0999999999985	2288	48137-48176
48156.1	19.5	2288	48137-48176
48156.6	20	2289	48137-48177
48157	20.4000000000015	2289	48137-48177
48157.4	20	2289	48137-48177
48157	19.5999999999985	2289	48137-48177
48156.6	20	2289	48137-48177
48157.1	20.5	2290	48137-48178
48157.5	20.9000000000015	2290	48137-48178
48157.9	20.5	2290	48137-48178
48157.5	20.0999999999985	2290	48137-48178
48157.1	20.5	2290	48137-48178
48157.6	21	2291	48137-48179
48158	21.4000000000015	2291	48137-48179
48158.4	21	2291	48137-48179
48158	20.5999999999985	2291	48137-48179
48157.6	21	2291	48137-48179
48158.1	21.5	2292	48137-48180
48158.5	21.9000000000015	2292	48137-48180
48158.9	21.5	2292	48137-48180
48158.5	21.0999999999985	2292	48137-48180
48158.1	21.5	2292	48137-48180
48158.6	22	2293	48137-48181
48159	22.4000000000015	2293	48137-48181
48159.4	22	2293	48137-48181
48159	21.5999999999985	2293	48137-48181
48158.6	22	2293	48137-48181
48159.1	22.5	2294	48137-48182
48159.5	22.9000000000015	2294	48137-48182
48159.9	22.5	2294	48137-48182
48159.5	22.0999999999985	2294	48137-48182
48159.1	22.5	2294	48137-48182
48159.6	23	2295	48137-48183
48160	23.4000000000015	2295	48137-48183
48160.4	23	2295	48137-48183
48160	22.5999999999985	2295	48137-48183
48159.6	23	2295	48137-48183
48160.1	23.5	2296	48137-48184
48160.5	23.9000000000015	2296	48137-48184
48160.9	23.5	2296	48137-48184
48160.5	23.0999999999985	2296	48137-48184
48160.1	23.5	2296	48137-48184
48160.6	24	2297	48137-48185
48161	24.4000000000015	2297	48137-48185
48161.4	24	2297	48137-48185
48161	23.5999999999985	2297	48137-48185
48160.6	24	2297	48137-48185
48161.1	24.5	2298	48137-48186
48161.5	24.9000000000015	2298	48137-48186
48161.9	24.5	2298	48137-48186
48161.5	24.0999999999985	2298	48137-48186
48161.1	24.5	2298	48137-48186
48137.6	0	2299	48138-48138
48138	0.400000000001455	2299	48138-48138
48138.4	0	2299	48138-48138
48138	-0.400000000001455	2299	48138-48138
48137.6	0	2299	48138-48138
48138.1	0.5	2300	48138-48139
48138.5	0.900000000001455	2300	48138-48139
48138.9	0.5	2300	48138-48139
48138.5	0.0999999999985448	2300	48138-48139
48138.1	0.5	2300	48138-48139
48138.6	1	2301	48138-48140
48139	1.40000000000146	2301	48138-48140
48139.4	1	2301	48138-48140
48139	0.599999999998545	2301	48138-48140
48138.6	1	2301	48138-48140
48139.1	1.5	2302	48138-48141
48139.5	1.90000000000146	2302	48138-48141
48139.9	1.5	2302	48138-48141
48139.5	1.09999999999854	2302	48138-48141
48139.1	1.5	2302	48138-48141
48139.6	2	2303	48138-48142
48140	2.40000000000146	2303	48138-48142
48140.4	2	2303	48138-48142
48140	1.59999999999854	2303	48138-48142
48139.6	2	2303	48138-48142
48140.1	2.5	2304	48138-48143
48140.5	2.90000000000146	2304	48138-48143
48140.9	2.5	2304	48138-48143
48140.5	2.09999999999854	2304	48138-48143
48140.1	2.5	2304	48138-48143
48140.6	3	2305	48138-48144
48141	3.40000000000146	2305	48138-48144
48141.4	3	2305	48138-48144
48141	2.59999999999855	2305	48138-48144
48140.6	3	2305	48138-48144
48141.1	3.5	2306	48138-48145
48141.5	3.90000000000146	2306	48138-48145
48141.9	3.5	2306	48138-48145
48141.5	3.09999999999855	2306	48138-48145
48141.1	3.5	2306	48138-48145
48141.6	4	2307	48138-48146
48142	4.40000000000146	2307	48138-48146
48142.4	4	2307	48138-48146
48142	3.59999999999855	2307	48138-48146
48141.6	4	2307	48138-48146
48142.1	4.5	2308	48138-48147
48142.5	4.90000000000146	2308	48138-48147
48142.9	4.5	2308	48138-48147
48142.5	4.09999999999855	2308	48138-48147
48142.1	4.5	2308	48138-48147
48142.6	5	2309	48138-48148
48143	5.40000000000146	2309	48138-48148
48143.4	5	2309	48138-48148
48143	4.59999999999855	2309	48138-48148
48142.6	5	2309	48138-48148
48143.1	5.5	2310	48138-48149
48143.5	5.90000000000146	2310	48138-48149
48143.9	5.5	2310	48138-48149
48143.5	5.09999999999855	2310	48138-48149
48143.1	5.5	2310	48138-48149
48143.6	6	2311	48138-48150
48144	6.40000000000146	2311	48138-48150
48144.4	6	2311	48138-48150
48144	5.59999999999855	2311	48138-48150
48143.6	6	2311	48138-48150
48144.1	6.5	2312	48138-48151
48144.5	6.90000000000146	2312	48138-48151
48144.9	6.5	2312	48138-48151
48144.5	6.09999999999855	2312	48138-48151
48144.1	6.5	2312	48138-48151
48144.6	7	2313	48138-48152
48145	7.40000000000146	2313	48138-48152
48145.4	7	2313	48138-48152
48145	6.59999999999855	2313	48138-48152
48144.6	7	2313	48138-48152
48145.1	7.5	2314	48138-48153
48145.5	7.90000000000146	2314	48138-48153
48145.9	7.5	2314	48138-48153
48145.5	7.09999999999855	2314	48138-48153
48145.1	7.5	2314	48138-48153
48145.6	8	2315	48138-48154
48146	8.40000000000146	2315	48138-48154
48146.4	8	2315	48138-48154
48146	7.59999999999855	2315	48138-48154
48145.6	8	2315	48138-48154
48146.1	8.5	2316	48138-48155
48146.5	8.90000000000146	2316	48138-48155
48146.9	8.5	2316	48138-48155
48146.5	8.09999999999855	2316	48138-48155
48146.1	8.5	2316	48138-48155
48146.6	9	2317	48138-48156
48147	9.40000000000146	2317	48138-48156
48147.4	9	2317	48138-48156
48147	8.59999999999855	2317	48138-48156
48146.6	9	2317	48138-48156
48147.1	9.5	2318	48138-48157
48147.5	9.90000000000146	2318	48138-48157
48147.9	9.5	2318	48138-48157
48147.5	9.09999999999854	2318	48138-48157
48147.1	9.5	2318	48138-48157
48147.6	10	2319	48138-48158
48148	10.4000000000015	2319	48138-48158
48148.4	10	2319	48138-48158
48148	9.59999999999854	2319	48138-48158
48147.6	10	2319	48138-48158
48148.1	10.5	2320	48138-48159
48148.5	10.9000000000015	2320	48138-48159
48148.9	10.5	2320	48138-48159
48148.5	10.0999999999985	2320	48138-48159
48148.1	10.5	2320	48138-48159
48148.6	11	2321	48138-48160
48149	11.4000000000015	2321	48138-48160
48149.4	11	2321	48138-48160
48149	10.5999999999985	2321	48138-48160
48148.6	11	2321	48138-48160
48149.1	11.5	2322	48138-48161
48149.5	11.9000000000015	2322	48138-48161
48149.9	11.5	2322	48138-48161
48149.5	11.0999999999985	2322	48138-48161
48149.1	11.5	2322	48138-48161
48149.6	12	2323	48138-48162
48150	12.4000000000015	2323	48138-48162
48150.4	12	2323	48138-48162
48150	11.5999999999985	2323	48138-48162
48149.6	12	2323	48138-48162
48150.1	12.5	2324	48138-48163
48150.5	12.9000000000015	2324	48138-48163
48150.9	12.5	2324	48138-48163
48150.5	12.0999999999985	2324	48138-48163
48150.1	12.5	2324	48138-48163
48150.6	13	2325	48138-48164
48151	13.4000000000015	2325	48138-48164
48151.4	13	2325	48138-48164
48151	12.5999999999985	2325	48138-48164
48150.6	13	2325	48138-48164
48151.1	13.5	2326	48138-48165
48151.5	13.9000000000015	2326	48138-48165
48151.9	13.5	2326	48138-48165
48151.5	13.0999999999985	2326	48138-48165
48151.1	13.5	2326	48138-48165
48151.6	14	2327	48138-48166
48152	14.4000000000015	2327	48138-48166
48152.4	14	2327	48138-48166
48152	13.5999999999985	2327	48138-48166
48151.6	14	2327	48138-48166
48152.1	14.5	2328	48138-48167
48152.5	14.9000000000015	2328	48138-48167
48152.9	14.5	2328	48138-48167
48152.5	14.0999999999985	2328	48138-48167
48152.1	14.5	2328	48138-48167
48152.6	15	2329	48138-48168
48153	15.4000000000015	2329	48138-48168
48153.4	15	2329	48138-48168
48153	14.5999999999985	2329	48138-48168
48152.6	15	2329	48138-48168
48153.1	15.5	2330	48138-48169
48153.5	15.9000000000015	2330	48138-48169
48153.9	15.5	2330	48138-48169
48153.5	15.0999999999985	2330	48138-48169
48153.1	15.5	2330	48138-48169
48153.6	16	2331	48138-48170
48154	16.4000000000015	2331	48138-48170
48154.4	16	2331	48138-48170
48154	15.5999999999985	2331	48138-48170
48153.6	16	2331	48138-48170
48154.1	16.5	2332	48138-48171
48154.5	16.9000000000015	2332	48138-48171
48154.9	16.5	2332	48138-48171
48154.5	16.0999999999985	2332	48138-48171
48154.1	16.5	2332	48138-48171
48154.6	17	2333	48138-48172
48155	17.4000000000015	2333	48138-48172
48155.4	17	2333	48138-48172
48155	16.5999999999985	2333	48138-48172
48154.6	17	2333	48138-48172
48155.1	17.5	2334	48138-48173
48155.5	17.9000000000015	2334	48138-48173
48155.9	17.5	2334	48138-48173
48155.5	17.0999999999985	2334	48138-48173
48155.1	17.5	2334	48138-48173
48155.6	18	2335	48138-48174
48156	18.4000000000015	2335	48138-48174
48156.4	18	2335	48138-48174
48156	17.5999999999985	2335	48138-48174
48155.6	18	2335	48138-48174
48156.1	18.5	2336	48138-48175
48156.5	18.9000000000015	2336	48138-48175
48156.9	18.5	2336	48138-48175
48156.5	18.0999999999985	2336	48138-48175
48156.1	18.5	2336	48138-48175
48156.6	19	2337	48138-48176
48157	19.4000000000015	2337	48138-48176
48157.4	19	2337	48138-48176
48157	18.5999999999985	2337	48138-48176
48156.6	19	2337	48138-48176
48157.1	19.5	2338	48138-48177
48157.5	19.9000000000015	2338	48138-48177
48157.9	19.5	2338	48138-48177
48157.5	19.0999999999985	2338	48138-48177
48157.1	19.5	2338	48138-48177
48157.6	20	2339	48138-48178
48158	20.4000000000015	2339	48138-48178
48158.4	20	2339	48138-48178
48158	19.5999999999985	2339	48138-48178
48157.6	20	2339	48138-48178
48158.1	20.5	2340	48138-48179
48158.5	20.9000000000015	2340	48138-48179
48158.9	20.5	2340	48138-48179
48158.5	20.0999999999985	2340	48138-48179
48158.1	20.5	2340	48138-48179
48158.6	21	2341	48138-48180
48159	21.4000000000015	2341	48138-48180
48159.4	21	2341	48138-48180
48159	20.5999999999985	2341	48138-48180
48158.6	21	2341	48138-48180
48159.1	21.5	2342	48138-48181
48159.5	21.9000000000015	2342	48138-48181
48159.9	21.5	2342	48138-48181
48159.5	21.0999999999985	2342	48138-48181
48159.1	21.5	2342	48138-48181
48159.6	22	2343	48138-48182
48160	22.4000000000015	2343	48138-48182
48160.4	22	2343	48138-48182
48160	21.5999999999985	2343	48138-48182
48159.6	22	2343	48138-48182
48160.1	22.5	2344	48138-48183
48160.5	22.9000000000015	2344	48138-48183
48160.9	22.5	2344	48138-48183
48160.5	22.0999999999985	2344	48138-48183
48160.1	22.5	2344	48138-48183
48160.6	23	2345	48138-48184
48161	23.4000000000015	2345	48138-48184
48161.4	23	2345	48138-48184
48161	22.5999999999985	2345	48138-48184
48160.6	23	2345	48138-48184
48161.1	23.5	2346	48138-48185
48161.5	23.9000000000015	2346	48138-48185
48161.9	23.5	2346	48138-48185
48161.5	23.0999999999985	2346	48138-48185
48161.1	23.5	2346	48138-48185
48161.6	24	2347	48138-48186
48162	24.4000000000015	2347	48138-48186
48162.4	24	2347	48138-48186
48162	23.5999999999985	2347	48138-48186
48161.6	24	2347	48138-48186
48162.1	24.5	2348	48138-48187
48162.5	24.9000000000015	2348	48138-48187
48162.9	24.5	2348	48138-48187
48162.5	24.0999999999985	2348	48138-48187
48162.1	24.5	2348	48138-48187
48138.6	0	2349	48139-48139
48139	0.400000000001455	2349	48139-48139
48139.4	0	2349	48139-48139
48139	-0.400000000001455	2349	48139-48139
48138.6	0	2349	48139-48139
48139.1	0.5	2350	48139-48140
48139.5	0.900000000001455	2350	48139-48140
48139.9	0.5	2350	48139-48140
48139.5	0.0999999999985448	2350	48139-48140
48139.1	0.5	2350	48139-48140
48139.6	1	2351	48139-48141
48140	1.40000000000146	2351	48139-48141
48140.4	1	2351	48139-48141
48140	0.599999999998545	2351	48139-48141
48139.6	1	2351	48139-48141
48140.1	1.5	2352	48139-48142
48140.5	1.90000000000146	2352	48139-48142
48140.9	1.5	2352	48139-48142
48140.5	1.09999999999854	2352	48139-48142
48140.1	1.5	2352	48139-48142
48140.6	2	2353	48139-48143
48141	2.40000000000146	2353	48139-48143
48141.4	2	2353	48139-48143
48141	1.59999999999854	2353	48139-48143
48140.6	2	2353	48139-48143
48141.1	2.5	2354	48139-48144
48141.5	2.90000000000146	2354	48139-48144
48141.9	2.5	2354	48139-48144
48141.5	2.09999999999854	2354	48139-48144
48141.1	2.5	2354	48139-48144
48141.6	3	2355	48139-48145
48142	3.40000000000146	2355	48139-48145
48142.4	3	2355	48139-48145
48142	2.59999999999855	2355	48139-48145
48141.6	3	2355	48139-48145
48142.1	3.5	2356	48139-48146
48142.5	3.90000000000146	2356	48139-48146
48142.9	3.5	2356	48139-48146
48142.5	3.09999999999855	2356	48139-48146
48142.1	3.5	2356	48139-48146
48142.6	4	2357	48139-48147
48143	4.40000000000146	2357	48139-48147
48143.4	4	2357	48139-48147
48143	3.59999999999855	2357	48139-48147
48142.6	4	2357	48139-48147
48143.1	4.5	2358	48139-48148
48143.5	4.90000000000146	2358	48139-48148
48143.9	4.5	2358	48139-48148
48143.5	4.09999999999855	2358	48139-48148
48143.1	4.5	2358	48139-48148
48143.6	5	2359	48139-48149
48144	5.40000000000146	2359	48139-48149
48144.4	5	2359	48139-48149
48144	4.59999999999855	2359	48139-48149
48143.6	5	2359	48139-48149
48144.1	5.5	2360	48139-48150
48144.5	5.90000000000146	2360	48139-48150
48144.9	5.5	2360	48139-48150
48144.5	5.09999999999855	2360	48139-48150
48144.1	5.5	2360	48139-48150
48144.6	6	2361	48139-48151
48145	6.40000000000146	2361	48139-48151
48145.4	6	2361	48139-48151
48145	5.59999999999855	2361	48139-48151
48144.6	6	2361	48139-48151
48145.1	6.5	2362	48139-48152
48145.5	6.90000000000146	2362	48139-48152
48145.9	6.5	2362	48139-48152
48145.5	6.09999999999855	2362	48139-48152
48145.1	6.5	2362	48139-48152
48145.6	7	2363	48139-48153
48146	7.40000000000146	2363	48139-48153
48146.4	7	2363	48139-48153
48146	6.59999999999855	2363	48139-48153
48145.6	7	2363	48139-48153
48146.1	7.5	2364	48139-48154
48146.5	7.90000000000146	2364	48139-48154
48146.9	7.5	2364	48139-48154
48146.5	7.09999999999855	2364	48139-48154
48146.1	7.5	2364	48139-48154
48146.6	8	2365	48139-48155
48147	8.40000000000146	2365	48139-48155
48147.4	8	2365	48139-48155
48147	7.59999999999855	2365	48139-48155
48146.6	8	2365	48139-48155
48147.1	8.5	2366	48139-48156
48147.5	8.90000000000146	2366	48139-48156
48147.9	8.5	2366	48139-48156
48147.5	8.09999999999855	2366	48139-48156
48147.1	8.5	2366	48139-48156
48147.6	9	2367	48139-48157
48148	9.40000000000146	2367	48139-48157
48148.4	9	2367	48139-48157
48148	8.59999999999855	2367	48139-48157
48147.6	9	2367	48139-48157
48148.1	9.5	2368	48139-48158
48148.5	9.90000000000146	2368	48139-48158
48148.9	9.5	2368	48139-48158
48148.5	9.09999999999854	2368	48139-48158
48148.1	9.5	2368	48139-48158
48148.6	10	2369	48139-48159
48149	10.4000000000015	2369	48139-48159
48149.4	10	2369	48139-48159
48149	9.59999999999854	2369	48139-48159
48148.6	10	2369	48139-48159
48149.1	10.5	2370	48139-48160
48149.5	10.9000000000015	2370	48139-48160
48149.9	10.5	2370	48139-48160
48149.5	10.0999999999985	2370	48139-48160
48149.1	10.5	2370	48139-48160
48149.6	11	2371	48139-48161
48150	11.4000000000015	2371	48139-48161
48150.4	11	2371	48139-48161
48150	10.5999999999985	2371	48139-48161
48149.6	11	2371	48139-48161
48150.1	11.5	2372	48139-48162
48150.5	11.9000000000015	2372	48139-48162
48150.9	11.5	2372	48139-48162
48150.5	11.0999999999985	2372	48139-48162
48150.1	11.5	2372	48139-48162
48150.6	12	2373	48139-48163
48151	12.4000000000015	2373	48139-48163
48151.4	12	2373	48139-48163
48151	11.5999999999985	2373	48139-48163
48150.6	12	2373	48139-48163
48151.1	12.5	2374	48139-48164
48151.5	12.9000000000015	2374	48139-48164
48151.9	12.5	2374	48139-48164
48151.5	12.0999999999985	2374	48139-48164
48151.1	12.5	2374	48139-48164
48151.6	13	2375	48139-48165
48152	13.4000000000015	2375	48139-48165
48152.4	13	2375	48139-48165
48152	12.5999999999985	2375	48139-48165
48151.6	13	2375	48139-48165
48152.1	13.5	2376	48139-48166
48152.5	13.9000000000015	2376	48139-48166
48152.9	13.5	2376	48139-48166
48152.5	13.0999999999985	2376	48139-48166
48152.1	13.5	2376	48139-48166
48152.6	14	2377	48139-48167
48153	14.4000000000015	2377	48139-48167
48153.4	14	2377	48139-48167
48153	13.5999999999985	2377	48139-48167
48152.6	14	2377	48139-48167
48153.1	14.5	2378	48139-48168
48153.5	14.9000000000015	2378	48139-48168
48153.9	14.5	2378	48139-48168
48153.5	14.0999999999985	2378	48139-48168
48153.1	14.5	2378	48139-48168
48153.6	15	2379	48139-48169
48154	15.4000000000015	2379	48139-48169
48154.4	15	2379	48139-48169
48154	14.5999999999985	2379	48139-48169
48153.6	15	2379	48139-48169
48154.1	15.5	2380	48139-48170
48154.5	15.9000000000015	2380	48139-48170
48154.9	15.5	2380	48139-48170
48154.5	15.0999999999985	2380	48139-48170
48154.1	15.5	2380	48139-48170
48154.6	16	2381	48139-48171
48155	16.4000000000015	2381	48139-48171
48155.4	16	2381	48139-48171
48155	15.5999999999985	2381	48139-48171
48154.6	16	2381	48139-48171
48155.1	16.5	2382	48139-48172
48155.5	16.9000000000015	2382	48139-48172
48155.9	16.5	2382	48139-48172
48155.5	16.0999999999985	2382	48139-48172
48155.1	16.5	2382	48139-48172
48155.6	17	2383	48139-48173
48156	17.4000000000015	2383	48139-48173
48156.4	17	2383	48139-48173
48156	16.5999999999985	2383	48139-48173
48155.6	17	2383	48139-48173
48156.1	17.5	2384	48139-48174
48156.5	17.9000000000015	2384	48139-48174
48156.9	17.5	2384	48139-48174
48156.5	17.0999999999985	2384	48139-48174
48156.1	17.5	2384	48139-48174
48156.6	18	2385	48139-48175
48157	18.4000000000015	2385	48139-48175
48157.4	18	2385	48139-48175
48157	17.5999999999985	2385	48139-48175
48156.6	18	2385	48139-48175
48157.1	18.5	2386	48139-48176
48157.5	18.9000000000015	2386	48139-48176
48157.9	18.5	2386	48139-48176
48157.5	18.0999999999985	2386	48139-48176
48157.1	18.5	2386	48139-48176
48157.6	19	2387	48139-48177
48158	19.4000000000015	2387	48139-48177
48158.4	19	2387	48139-48177
48158	18.5999999999985	2387	48139-48177
48157.6	19	2387	48139-48177
48158.1	19.5	2388	48139-48178
48158.5	19.9000000000015	2388	48139-48178
48158.9	19.5	2388	48139-48178
48158.5	19.0999999999985	2388	48139-48178
48158.1	19.5	2388	48139-48178
48158.6	20	2389	48139-48179
48159	20.4000000000015	2389	48139-48179
48159.4	20	2389	48139-48179
48159	19.5999999999985	2389	48139-48179
48158.6	20	2389	48139-48179
48159.1	20.5	2390	48139-48180
48159.5	20.9000000000015	2390	48139-48180
48159.9	20.5	2390	48139-48180
48159.5	20.0999999999985	2390	48139-48180
48159.1	20.5	2390	48139-48180
48159.6	21	2391	48139-48181
48160	21.4000000000015	2391	48139-48181
48160.4	21	2391	48139-48181
48160	20.5999999999985	2391	48139-48181
48159.6	21	2391	48139-48181
48160.1	21.5	2392	48139-48182
48160.5	21.9000000000015	2392	48139-48182
48160.9	21.5	2392	48139-48182
48160.5	21.0999999999985	2392	48139-48182
48160.1	21.5	2392	48139-48182
48160.6	22	2393	48139-48183
48161	22.4000000000015	2393	48139-48183
48161.4	22	2393	48139-48183
48161	21.5999999999985	2393	48139-48183
48160.6	22	2393	48139-48183
48161.1	22.5	2394	48139-48184
48161.5	22.9000000000015	2394	48139-48184
48161.9	22.5	2394	48139-48184
48161.5	22.0999999999985	2394	48139-48184
48161.1	22.5	2394	48139-48184
48161.6	23	2395	48139-48185
48162	23.4000000000015	2395	48139-48185
48162.4	23	2395	48139-48185
48162	22.5999999999985	2395	48139-48185
48161.6	23	2395	48139-48185
48162.1	23.5	2396	48139-48186
48162.5	23.9000000000015	2396	48139-48186
48162.9	23.5	2396	48139-48186
48162.5	23.0999999999985	2396	48139-48186
48162.1	23.5	2396	48139-48186
48162.6	24	2397	48139-48187
48163	24.4000000000015	2397	48139-48187
48163.4	24	2397	48139-48187
48163	23.5999999999985	2397	48139-48187
48162.6	24	2397	48139-48187
48163.1	24.5	2398	48139-48188
48163.5	24.9000000000015	2398	48139-48188
48163.9	24.5	2398	48139-48188
48163.5	24.0999999999985	2398	48139-48188
48163.1	24.5	2398	48139-48188
48139.6	0	2399	48140-48140
48140	0.400000000001455	2399	48140-48140
48140.4	0	2399	48140-48140
48140	-0.400000000001455	2399	48140-48140
48139.6	0	2399	48140-48140
48140.1	0.5	2400	48140-48141
48140.5	0.900000000001455	2400	48140-48141
48140.9	0.5	2400	48140-48141
48140.5	0.0999999999985448	2400	48140-48141
48140.1	0.5	2400	48140-48141
48140.6	1	2401	48140-48142
48141	1.40000000000146	2401	48140-48142
48141.4	1	2401	48140-48142
48141	0.599999999998545	2401	48140-48142
48140.6	1	2401	48140-48142
48141.1	1.5	2402	48140-48143
48141.5	1.90000000000146	2402	48140-48143
48141.9	1.5	2402	48140-48143
48141.5	1.09999999999854	2402	48140-48143
48141.1	1.5	2402	48140-48143
48141.6	2	2403	48140-48144
48142	2.40000000000146	2403	48140-48144
48142.4	2	2403	48140-48144
48142	1.59999999999854	2403	48140-48144
48141.6	2	2403	48140-48144
48142.1	2.5	2404	48140-48145
48142.5	2.90000000000146	2404	48140-48145
48142.9	2.5	2404	48140-48145
48142.5	2.09999999999854	2404	48140-48145
48142.1	2.5	2404	48140-48145
48142.6	3	2405	48140-48146
48143	3.40000000000146	2405	48140-48146
48143.4	3	2405	48140-48146
48143	2.59999999999855	2405	48140-48146
48142.6	3	2405	48140-48146
48143.1	3.5	2406	48140-48147
48143.5	3.90000000000146	2406	48140-48147
48143.9	3.5	2406	48140-48147
48143.5	3.09999999999855	2406	48140-48147
48143.1	3.5	2406	48140-48147
48143.6	4	2407	48140-48148
48144	4.40000000000146	2407	48140-48148
48144.4	4	2407	48140-48148
48144	3.59999999999855	2407	48140-48148
48143.6	4	2407	48140-48148
48144.1	4.5	2408	48140-48149
48144.5	4.90000000000146	2408	48140-48149
48144.9	4.5	2408	48140-48149
48144.5	4.09999999999855	2408	48140-48149
48144.1	4.5	2408	48140-48149
48144.6	5	2409	48140-48150
48145	5.40000000000146	2409	48140-48150
48145.4	5	2409	48140-48150
48145	4.59999999999855	2409	48140-48150
48144.6	5	2409	48140-48150
48145.1	5.5	2410	48140-48151
48145.5	5.90000000000146	2410	48140-48151
48145.9	5.5	2410	48140-48151
48145.5	5.09999999999855	2410	48140-48151
48145.1	5.5	2410	48140-48151
48145.6	6	2411	48140-48152
48146	6.40000000000146	2411	48140-48152
48146.4	6	2411	48140-48152
48146	5.59999999999855	2411	48140-48152
