colour	fill	x	y	group
#F7F7F7	#F6F4FA	48135.9	11.5	1622
#F7F7F7	#F6F4FA	48135.5	11.0999999999985	1622
#F7F7F7	#F6F4FA	48135.1	11.5	1622
#F5F5F5	#F4F3F9	48135.6	12	1623
#F5F5F5	#F4F3F9	48136	12.4000000000015	1623
#F5F5F5	#F4F3F9	48136.4	12	1623
#F5F5F5	#F4F3F9	48136	11.5999999999985	1623
#F5F5F5	#F4F3F9	48135.6	12	1623
#F1F1F1	#F0EEF7	48136.1	12.5	1624
#F1F1F1	#F0EEF7	48136.5	12.9000000000015	1624
#F1F1F1	#F0EEF7	48136.9	12.5	1624
#F1F1F1	#F0EEF7	48136.5	12.0999999999985	1624
#F1F1F1	#F0EEF7	48136.1	12.5	1624
#EEEEEE	#EEECF6	48136.6	13	1625
#EEEEEE	#EEECF6	48137	13.4000000000015	1625
#EEEEEE	#EEECF6	48137.4	13	1625
#EEEEEE	#EEECF6	48137	12.5999999999985	1625
#EEEEEE	#EEECF6	48136.6	13	1625
#E3E3E3	#E9E6F3	48137.1	13.5	1626
#E3E3E3	#E9E6F3	48137.5	13.9000000000015	1626
#E3E3E3	#E9E6F3	48137.9	13.5	1626
#E3E3E3	#E9E6F3	48137.5	13.0999999999985	1626
#E3E3E3	#E9E6F3	48137.1	13.5	1626
#D7D7D7	#E4E1F1	48137.6	14	1627
#D7D7D7	#E4E1F1	48138	14.4000000000015	1627
#D7D7D7	#E4E1F1	48138.4	14	1627
#D7D7D7	#E4E1F1	48138	13.5999999999985	1627
#D7D7D7	#E4E1F1	48137.6	14	1627
#ECECEC	#EEEBF6	48138.1	14.5	1628
#ECECEC	#EEEBF6	48138.5	14.9000000000015	1628
#ECECEC	#EEEBF6	48138.9	14.5	1628
#ECECEC	#EEEBF6	48138.5	14.0999999999985	1628
#ECECEC	#EEEBF6	48138.1	14.5	1628
#D3D3D3	#E3E0F0	48138.6	15	1629
#D3D3D3	#E3E0F0	48139	15.4000000000015	1629
#D3D3D3	#E3E0F0	48139.4	15	1629
#D3D3D3	#E3E0F0	48139	14.5999999999985	1629
#D3D3D3	#E3E0F0	48138.6	15	1629
#E1E1E1	#EAE7F4	48139.1	15.5	1630
#E1E1E1	#EAE7F4	48139.5	15.9000000000015	1630
#E1E1E1	#EAE7F4	48139.9	15.5	1630
#E1E1E1	#EAE7F4	48139.5	15.0999999999985	1630
#E1E1E1	#EAE7F4	48139.1	15.5	1630
#E0E0E0	#E8E4F2	48139.6	16	1631
#E0E0E0	#E8E4F2	48140	16.4000000000015	1631
#E0E0E0	#E8E4F2	48140.4	16	1631
#E0E0E0	#E8E4F2	48140	15.5999999999985	1631
#E0E0E0	#E8E4F2	48139.6	16	1631
#DBDBDB	#E5E1F1	48140.1	16.5	1632
#DBDBDB	#E5E1F1	48140.5	16.9000000000015	1632
#DBDBDB	#E5E1F1	48140.9	16.5	1632
#DBDBDB	#E5E1F1	48140.5	16.0999999999985	1632
#DBDBDB	#E5E1F1	48140.1	16.5	1632
#E6E6E6	#EAE7F4	48140.6	17	1633
#E6E6E6	#EAE7F4	48141	17.4000000000015	1633
#E6E6E6	#EAE7F4	48141.4	17	1633
#E6E6E6	#EAE7F4	48141	16.5999999999985	1633
#E6E6E6	#EAE7F4	48140.6	17	1633
#FCFCFC	#FAF9FC	48141.1	17.5	1634
#FCFCFC	#FAF9FC	48141.5	17.9000000000015	1634
#FCFCFC	#FAF9FC	48141.9	17.5	1634
#FCFCFC	#FAF9FC	48141.5	17.0999999999985	1634
#FCFCFC	#FAF9FC	48141.1	17.5	1634
#F7F7F7	#FAF3F2	48141.6	18	1635
#F7F7F7	#FAF3F2	48142	18.4000000000015	1635
#F7F7F7	#FAF3F2	48142.4	18	1635
#F7F7F7	#FAF3F2	48142	17.5999999999985	1635
#F7F7F7	#FAF3F2	48141.6	18	1635
#FDFDFD	#FCFBFD	48142.1	18.5	1636
#FDFDFD	#FCFBFD	48142.5	18.9000000000015	1636
#FDFDFD	#FCFBFD	48142.9	18.5	1636
#FDFDFD	#FCFBFD	48142.5	18.0999999999985	1636
#FDFDFD	#FCFBFD	48142.1	18.5	1636
#F8F8F8	#FAF4F3	48142.6	19	1637
#F8F8F8	#FAF4F3	48143	19.4000000000015	1637
#F8F8F8	#FAF4F3	48143.4	19	1637
#F8F8F8	#FAF4F3	48143	18.5999999999985	1637
#F8F8F8	#FAF4F3	48142.6	19	1637
#F7F7F7	#F8F0EE	48143.1	19.5	1638
#F7F7F7	#F8F0EE	48143.5	19.9000000000015	1638
#F7F7F7	#F8F0EE	48143.9	19.5	1638
#F7F7F7	#F8F0EE	48143.5	19.0999999999985	1638
#F7F7F7	#F8F0EE	48143.1	19.5	1638
#FBFBFB	#FCF7F6	48143.6	20	1639
#FBFBFB	#FCF7F6	48144	20.4000000000015	1639
#FBFBFB	#FCF7F6	48144.4	20	1639
#FBFBFB	#FCF7F6	48144	19.5999999999985	1639
#FBFBFB	#FCF7F6	48143.6	20	1639
#FFFFFF	#FEFEFE	48144.1	20.5	1640
#FFFFFF	#FEFEFE	48144.5	20.9000000000015	1640
#FFFFFF	#FEFEFE	48144.9	20.5	1640
#FFFFFF	#FEFEFE	48144.5	20.0999999999985	1640
#FFFFFF	#FEFEFE	48144.1	20.5	1640
#FBFBFB	#F4F3F9	48144.6	21	1641
#FBFBFB	#F4F3F9	48145	21.4000000000015	1641
#FBFBFB	#F4F3F9	48145.4	21	1641
#FBFBFB	#F4F3F9	48145	20.5999999999985	1641
#FBFBFB	#F4F3F9	48144.6	21	1641
#F8F8F8	#F5F3FA	48145.1	21.5	1642
#F8F8F8	#F5F3FA	48145.5	21.9000000000015	1642
#F8F8F8	#F5F3FA	48145.9	21.5	1642
#F8F8F8	#F5F3FA	48145.5	21.0999999999985	1642
#F8F8F8	#F5F3FA	48145.1	21.5	1642
#FAFAFA	#FBF6F5	48145.6	22	1643
#FAFAFA	#FBF6F5	48146	22.4000000000015	1643
#FAFAFA	#FBF6F5	48146.4	22	1643
#FAFAFA	#FBF6F5	48146	21.5999999999985	1643
#FAFAFA	#FBF6F5	48145.6	22	1643
#F2F2F2	#F0EEF7	48146.1	22.5	1644
#F2F2F2	#F0EEF7	48146.5	22.9000000000015	1644
#F2F2F2	#F0EEF7	48146.9	22.5	1644
#F2F2F2	#F0EEF7	48146.5	22.0999999999985	1644
#F2F2F2	#F0EEF7	48146.1	22.5	1644
#FAFAFA	#F8F7FB	48146.6	23	1645
#FAFAFA	#F8F7FB	48147	23.4000000000015	1645
#FAFAFA	#F8F7FB	48147.4	23	1645
#FAFAFA	#F8F7FB	48147	22.5999999999985	1645
#FAFAFA	#F8F7FB	48146.6	23	1645
#FAFAFA	#FBF5F4	48147.1	23.5	1646
#FAFAFA	#FBF5F4	48147.5	23.9000000000015	1646
#FAFAFA	#FBF5F4	48147.9	23.5	1646
#FAFAFA	#FBF5F4	48147.5	23.0999999999985	1646
#FAFAFA	#FBF5F4	48147.1	23.5	1646
#F8F8F8	#F9F0EF	48147.6	24	1647
#F8F8F8	#F9F0EF	48148	24.4000000000015	1647
#F8F8F8	#F9F0EF	48148.4	24	1647
#F8F8F8	#F9F0EF	48148	23.5999999999985	1647
#F8F8F8	#F9F0EF	48147.6	24	1647
#FFFFFF	#FEFEFF	48148.1	24.5	1648
#FFFFFF	#FEFEFF	48148.5	24.9000000000015	1648
#FFFFFF	#FEFEFF	48148.9	24.5	1648
#FFFFFF	#FEFEFF	48148.5	24.0999999999985	1648
#FFFFFF	#FEFEFF	48148.1	24.5	1648
#848484	#F5E8E6	48124.6	0	1649
#848484	#F5E8E6	48125	0.400000000001455	1649
#848484	#F5E8E6	48125.4	0	1649
#848484	#F5E8E6	48125	-0.400000000001455	1649
#848484	#F5E8E6	48124.6	0	1649
#D1D1D1	#FAF3F2	48125.1	0.5	1650
#D1D1D1	#FAF3F2	48125.5	0.900000000001455	1650
#D1D1D1	#FAF3F2	48125.9	0.5	1650
#D1D1D1	#FAF3F2	48125.5	0.0999999999985448	1650
#D1D1D1	#FAF3F2	48125.1	0.5	1650
#F5F5F5	#FDFAF9	48125.6	1	1651
#F5F5F5	#FDFAF9	48126	1.40000000000146	1651
#F5F5F5	#FDFAF9	48126.4	1	1651
#F5F5F5	#FDFAF9	48126	0.599999999998545	1651
#F5F5F5	#FDFAF9	48125.6	1	1651
#FDFDFD	#FEFDFD	48126.1	1.5	1652
#FDFDFD	#FEFDFD	48126.5	1.90000000000146	1652
#FDFDFD	#FEFDFD	48126.9	1.5	1652
#FDFDFD	#FEFDFD	48126.5	1.09999999999854	1652
#FDFDFD	#FEFDFD	48126.1	1.5	1652
#F5F5F5	#FDF9F9	48126.6	2	1653
#F5F5F5	#FDF9F9	48127	2.40000000000146	1653
#F5F5F5	#FDF9F9	48127.4	2	1653
#F5F5F5	#FDF9F9	48127	1.59999999999854	1653
#F5F5F5	#FDF9F9	48126.6	2	1653
#D7D7D7	#F9F1F0	48127.1	2.5	1654
#D7D7D7	#F9F1F0	48127.5	2.90000000000146	1654
#D7D7D7	#F9F1F0	48127.9	2.5	1654
#D7D7D7	#F9F1F0	48127.5	2.09999999999854	1654
#D7D7D7	#F9F1F0	48127.1	2.5	1654
#C9C9C9	#F7ECEA	48127.6	3	1655
#C9C9C9	#F7ECEA	48128	3.40000000000146	1655
#C9C9C9	#F7ECEA	48128.4	3	1655
#C9C9C9	#F7ECEA	48128	2.59999999999855	1655
#C9C9C9	#F7ECEA	48127.6	3	1655
#FFFFFF	#FFFFFF	48128.1	3.5	1656
#FFFFFF	#FFFFFF	48128.5	3.90000000000146	1656
#FFFFFF	#FFFFFF	48128.9	3.5	1656
#FFFFFF	#FFFFFF	48128.5	3.09999999999855	1656
#FFFFFF	#FFFFFF	48128.1	3.5	1656
#F1F1F1	#FBF6F5	48128.6	4	1657
#F1F1F1	#FBF6F5	48129	4.40000000000146	1657
#F1F1F1	#FBF6F5	48129.4	4	1657
#F1F1F1	#FBF6F5	48129	3.59999999999855	1657
#F1F1F1	#FBF6F5	48128.6	4	1657
#EAEAEA	#F9F2F1	48129.1	4.5	1658
#EAEAEA	#F9F2F1	48129.5	4.90000000000146	1658
#EAEAEA	#F9F2F1	48129.9	4.5	1658
#EAEAEA	#F9F2F1	48129.5	4.09999999999855	1658
#EAEAEA	#F9F2F1	48129.1	4.5	1658
#FDFDFD	#FDFDFE	48129.6	5	1659
#FDFDFD	#FDFDFE	48130	5.40000000000146	1659
#FDFDFD	#FDFDFE	48130.4	5	1659
#FDFDFD	#FDFDFE	48130	4.59999999999855	1659
#FDFDFD	#FDFDFE	48129.6	5	1659
#FCFCFC	#FCFCFE	48130.1	5.5	1660
#FCFCFC	#FCFCFE	48130.5	5.90000000000146	1660
#FCFCFC	#FCFCFE	48130.9	5.5	1660
#FCFCFC	#FCFCFE	48130.5	5.09999999999855	1660
#FCFCFC	#FCFCFE	48130.1	5.5	1660
#FCFCFC	#FCFBFD	48130.6	6	1661
#FCFCFC	#FCFBFD	48131	6.40000000000146	1661
#FCFCFC	#FCFBFD	48131.4	6	1661
#FCFCFC	#FCFBFD	48131	5.59999999999855	1661
#FCFCFC	#FCFBFD	48130.6	6	1661
#EEEEEE	#F4F3F9	48131.1	6.5	1662
#EEEEEE	#F4F3F9	48131.5	6.90000000000146	1662
#EEEEEE	#F4F3F9	48131.9	6.5	1662
#EEEEEE	#F4F3F9	48131.5	6.09999999999855	1662
#EEEEEE	#F4F3F9	48131.1	6.5	1662
#F5F5F5	#F7F6FB	48131.6	7	1663
#F5F5F5	#F7F6FB	48132	7.40000000000146	1663
#F5F5F5	#F7F6FB	48132.4	7	1663
#F5F5F5	#F7F6FB	48132	6.59999999999855	1663
#F5F5F5	#F7F6FB	48131.6	7	1663
#EAEAEA	#F1EFF7	48132.1	7.5	1664
#EAEAEA	#F1EFF7	48132.5	7.90000000000146	1664
#EAEAEA	#F1EFF7	48132.9	7.5	1664
#EAEAEA	#F1EFF7	48132.5	7.09999999999855	1664
#EAEAEA	#F1EFF7	48132.1	7.5	1664
#FBFBFB	#FDFAF9	48132.6	8	1665
#FBFBFB	#FDFAF9	48133	8.40000000000146	1665
#FBFBFB	#FDFAF9	48133.4	8	1665
#FBFBFB	#FDFAF9	48133	7.59999999999855	1665
#FBFBFB	#FDFAF9	48132.6	8	1665
#F5F5F5	#F5F4FA	48133.1	8.5	1666
#F5F5F5	#F5F4FA	48133.5	8.90000000000146	1666
#F5F5F5	#F5F4FA	48133.9	8.5	1666
#F5F5F5	#F5F4FA	48133.5	8.09999999999855	1666
#F5F5F5	#F5F4FA	48133.1	8.5	1666
#F2F2F2	#F3F1F9	48133.6	9	1667
#F2F2F2	#F3F1F9	48134	9.40000000000146	1667
#F2F2F2	#F3F1F9	48134.4	9	1667
#F2F2F2	#F3F1F9	48134	8.59999999999855	1667
#F2F2F2	#F3F1F9	48133.6	9	1667
#ECECEC	#F0EEF7	48134.1	9.5	1668
#ECECEC	#F0EEF7	48134.5	9.90000000000146	1668
#ECECEC	#F0EEF7	48134.9	9.5	1668
#ECECEC	#F0EEF7	48134.5	9.09999999999854	1668
#ECECEC	#F0EEF7	48134.1	9.5	1668
#E2E2E2	#E8E4F2	48134.6	10	1669
#E2E2E2	#E8E4F2	48135	10.4000000000015	1669
#E2E2E2	#E8E4F2	48135.4	10	1669
#E2E2E2	#E8E4F2	48135	9.59999999999854	1669
#E2E2E2	#E8E4F2	48134.6	10	1669
#FEFEFE	#FEFDFD	48135.1	10.5	1670
#FEFEFE	#FEFDFD	48135.5	10.9000000000015	1670
#FEFEFE	#FEFDFD	48135.9	10.5	1670
#FEFEFE	#FEFDFD	48135.5	10.0999999999985	1670
#FEFEFE	#FEFDFD	48135.1	10.5	1670
#FEFEFE	#FDFDFE	48135.6	11	1671
#FEFEFE	#FDFDFE	48136	11.4000000000015	1671
#FEFEFE	#FDFDFE	48136.4	11	1671
#FEFEFE	#FDFDFE	48136	10.5999999999985	1671
#FEFEFE	#FDFDFE	48135.6	11	1671
#FFFFFF	#FFFFFF	48136.1	11.5	1672
#FFFFFF	#FFFFFF	48136.5	11.9000000000015	1672
#FFFFFF	#FFFFFF	48136.9	11.5	1672
#FFFFFF	#FFFFFF	48136.5	11.0999999999985	1672
#FFFFFF	#FFFFFF	48136.1	11.5	1672
#F2F2F2	#EFEDF7	48136.6	12	1673
#F2F2F2	#EFEDF7	48137	12.4000000000015	1673
#F2F2F2	#EFEDF7	48137.4	12	1673
#F2F2F2	#EFEDF7	48137	11.5999999999985	1673
#F2F2F2	#EFEDF7	48136.6	12	1673
#EFEFEF	#EEECF6	48137.1	12.5	1674
#EFEFEF	#EEECF6	48137.5	12.9000000000015	1674
#EFEFEF	#EEECF6	48137.9	12.5	1674
#EFEFEF	#EEECF6	48137.5	12.0999999999985	1674
#EFEFEF	#EEECF6	48137.1	12.5	1674
#D8D8D8	#E3DFF0	48137.6	13	1675
#D8D8D8	#E3DFF0	48138	13.4000000000015	1675
#D8D8D8	#E3DFF0	48138.4	13	1675
#D8D8D8	#E3DFF0	48138	12.5999999999985	1675
#D8D8D8	#E3DFF0	48137.6	13	1675
#DEDEDE	#E5E2F1	48138.1	13.5	1676
#DEDEDE	#E5E2F1	48138.5	13.9000000000015	1676
#DEDEDE	#E5E2F1	48138.9	13.5	1676
#DEDEDE	#E5E2F1	48138.5	13.0999999999985	1676
#DEDEDE	#E5E2F1	48138.1	13.5	1676
#DBDBDB	#E2DEEF	48138.6	14	1677
#DBDBDB	#E2DEEF	48139	14.4000000000015	1677
#DBDBDB	#E2DEEF	48139.4	14	1677
#DBDBDB	#E2DEEF	48139	13.5999999999985	1677
#DBDBDB	#E2DEEF	48138.6	14	1677
#EBEBEB	#ECEAF5	48139.1	14.5	1678
#EBEBEB	#ECEAF5	48139.5	14.9000000000015	1678
#EBEBEB	#ECEAF5	48139.9	14.5	1678
#EBEBEB	#ECEAF5	48139.5	14.0999999999985	1678
#EBEBEB	#ECEAF5	48139.1	14.5	1678
#CCCCCC	#DEDAED	48139.6	15	1679
#CCCCCC	#DEDAED	48140	15.4000000000015	1679
#CCCCCC	#DEDAED	48140.4	15	1679
#CCCCCC	#DEDAED	48140	14.5999999999985	1679
#CCCCCC	#DEDAED	48139.6	15	1679
#F5F5F5	#F3F1F8	48140.1	15.5	1680
#F5F5F5	#F3F1F8	48140.5	15.9000000000015	1680
#F5F5F5	#F3F1F8	48140.9	15.5	1680
#F5F5F5	#F3F1F8	48140.5	15.0999999999985	1680
#F5F5F5	#F3F1F8	48140.1	15.5	1680
#C4C4C4	#D6D0E9	48140.6	16	1681
#C4C4C4	#D6D0E9	48141	16.4000000000015	1681
#C4C4C4	#D6D0E9	48141.4	16	1681
#C4C4C4	#D6D0E9	48141	15.5999999999985	1681
#C4C4C4	#D6D0E9	48140.6	16	1681
#D5D5D5	#E1DDEF	48141.1	16.5	1682
#D5D5D5	#E1DDEF	48141.5	16.9000000000015	1682
#D5D5D5	#E1DDEF	48141.9	16.5	1682
#D5D5D5	#E1DDEF	48141.5	16.0999999999985	1682
#D5D5D5	#E1DDEF	48141.1	16.5	1682
#EAEAEA	#EBE9F4	48141.6	17	1683
#EAEAEA	#EBE9F4	48142	17.4000000000015	1683
#EAEAEA	#EBE9F4	48142.4	17	1683
#EAEAEA	#EBE9F4	48142	16.5999999999985	1683
#EAEAEA	#EBE9F4	48141.6	17	1683
#F2F2F2	#F1EEF7	48142.1	17.5	1684
#F2F2F2	#F1EEF7	48142.5	17.9000000000015	1684
#F2F2F2	#F1EEF7	48142.9	17.5	1684
#F2F2F2	#F1EEF7	48142.5	17.0999999999985	1684
#F2F2F2	#F1EEF7	48142.1	17.5	1684
#FCFCFC	#F9F9FC	48142.6	18	1685
#FCFCFC	#F9F9FC	48143	18.4000000000015	1685
#FCFCFC	#F9F9FC	48143.4	18	1685
#FCFCFC	#F9F9FC	48143	17.5999999999985	1685
#FCFCFC	#F9F9FC	48142.6	18	1685
#FFFFFF	#FFFFFF	48143.1	18.5	1686
#FFFFFF	#FFFFFF	48143.5	18.9000000000015	1686
#FFFFFF	#FFFFFF	48143.9	18.5	1686
#FFFFFF	#FFFFFF	48143.5	18.0999999999985	1686
#FFFFFF	#FFFFFF	48143.1	18.5	1686
#F3F3F3	#ECEAF5	48143.6	19	1687
#F3F3F3	#ECEAF5	48144	19.4000000000015	1687
#F3F3F3	#ECEAF5	48144.4	19	1687
#F3F3F3	#ECEAF5	48144	18.5999999999985	1687
#F3F3F3	#ECEAF5	48143.6	19	1687
#F9F9F9	#F6F4FA	48144.1	19.5	1688
#F9F9F9	#F6F4FA	48144.5	19.9000000000015	1688
#F9F9F9	#F6F4FA	48144.9	19.5	1688
#F9F9F9	#F6F4FA	48144.5	19.0999999999985	1688
#F9F9F9	#F6F4FA	48144.1	19.5	1688
#FEFEFE	#FDFDFE	48144.6	20	1689
#FEFEFE	#FDFDFE	48145	20.4000000000015	1689
#FEFEFE	#FDFDFE	48145.4	20	1689
#FEFEFE	#FDFDFE	48145	19.5999999999985	1689
#FEFEFE	#FDFDFE	48144.6	20	1689
#F0F0F0	#DFDAEE	48145.1	20.5	1690
#F0F0F0	#DFDAEE	48145.5	20.9000000000015	1690
#F0F0F0	#DFDAEE	48145.9	20.5	1690
#F0F0F0	#DFDAEE	48145.5	20.0999999999985	1690
#F0F0F0	#DFDAEE	48145.1	20.5	1690
#FEFEFE	#FEFDFE	48145.6	21	1691
#FEFEFE	#FEFDFE	48146	21.4000000000015	1691
#FEFEFE	#FEFDFE	48146.4	21	1691
#FEFEFE	#FEFDFE	48146	20.5999999999985	1691
#FEFEFE	#FEFDFE	48145.6	21	1691
#FAFAFA	#F7F6FB	48146.1	21.5	1692
#FAFAFA	#F7F6FB	48146.5	21.9000000000015	1692
#FAFAFA	#F7F6FB	48146.9	21.5	1692
#FAFAFA	#F7F6FB	48146.5	21.0999999999985	1692
#FAFAFA	#F7F6FB	48146.1	21.5	1692
#F7F7F7	#F4F2F9	48146.6	22	1693
#F7F7F7	#F4F2F9	48147	22.4000000000015	1693
#F7F7F7	#F4F2F9	48147.4	22	1693
#F7F7F7	#F4F2F9	48147	21.5999999999985	1693
#F7F7F7	#F4F2F9	48146.6	22	1693
#F3F3F3	#EFEDF6	48147.1	22.5	1694
#F3F3F3	#EFEDF6	48147.5	22.9000000000015	1694
#F3F3F3	#EFEDF6	48147.9	22.5	1694
#F3F3F3	#EFEDF6	48147.5	22.0999999999985	1694
#F3F3F3	#EFEDF6	48147.1	22.5	1694
#FEFEFE	#FDFDFE	48147.6	23	1695
#FEFEFE	#FDFDFE	48148	23.4000000000015	1695
#FEFEFE	#FDFDFE	48148.4	23	1695
#FEFEFE	#FDFDFE	48148	22.5999999999985	1695
#FEFEFE	#FDFDFE	48147.6	23	1695
#F4F4F4	#F6EBE9	48148.1	23.5	1696
#F4F4F4	#F6EBE9	48148.5	23.9000000000015	1696
#F4F4F4	#F6EBE9	48148.9	23.5	1696
#F4F4F4	#F6EBE9	48148.5	23.0999999999985	1696
#F4F4F4	#F6EBE9	48148.1	23.5	1696
#FEFEFE	#FDFDFE	48148.6	24	1697
#FEFEFE	#FDFDFE	48149	24.4000000000015	1697
#FEFEFE	#FDFDFE	48149.4	24	1697
#FEFEFE	#FDFDFE	48149	23.5999999999985	1697
#FEFEFE	#FDFDFE	48148.6	24	1697
#F3F3F3	#EEEBF6	48149.1	24.5	1698
#F3F3F3	#EEEBF6	48149.5	24.9000000000015	1698
#F3F3F3	#EEEBF6	48149.9	24.5	1698
#F3F3F3	#EEEBF6	48149.5	24.0999999999985	1698
#F3F3F3	#EEEBF6	48149.1	24.5	1698
#818181	#F5E8E6	48125.6	0	1699
#818181	#F5E8E6	48126	0.400000000001455	1699
#818181	#F5E8E6	48126.4	0	1699
#818181	#F5E8E6	48126	-0.400000000001455	1699
#818181	#F5E8E6	48125.6	0	1699
#FDFDFD	#FEFEFE	48126.1	0.5	1700
#FDFDFD	#FEFEFE	48126.5	0.900000000001455	1700
#FDFDFD	#FEFEFE	48126.9	0.5	1700
#FDFDFD	#FEFEFE	48126.5	0.0999999999985448	1700
#FDFDFD	#FEFEFE	48126.1	0.5	1700
#F0F0F0	#FCF8F7	48126.6	1	1701
#F0F0F0	#FCF8F7	48127	1.40000000000146	1701
#F0F0F0	#FCF8F7	48127.4	1	1701
#F0F0F0	#FCF8F7	48127	0.599999999998545	1701
#F0F0F0	#FCF8F7	48126.6	1	1701
#D4D4D4	#F9F1F0	48127.1	1.5	1702
#D4D4D4	#F9F1F0	48127.5	1.90000000000146	1702
#D4D4D4	#F9F1F0	48127.9	1.5	1702
#D4D4D4	#F9F1F0	48127.5	1.09999999999854	1702
#D4D4D4	#F9F1F0	48127.1	1.5	1702
#C8C8C8	#F8EFEE	48127.6	2	1703
#C8C8C8	#F8EFEE	48128	2.40000000000146	1703
#C8C8C8	#F8EFEE	48128.4	2	1703
#C8C8C8	#F8EFEE	48128	1.59999999999854	1703
#C8C8C8	#F8EFEE	48127.6	2	1703
#B2B2B2	#F6EAE8	48128.1	2.5	1704
#B2B2B2	#F6EAE8	48128.5	2.90000000000146	1704
#B2B2B2	#F6EAE8	48128.9	2.5	1704
#B2B2B2	#F6EAE8	48128.5	2.09999999999854	1704
#B2B2B2	#F6EAE8	48128.1	2.5	1704
#FEFEFE	#FFFEFE	48128.6	3	1705
#FEFEFE	#FFFEFE	48129	3.40000000000146	1705
#FEFEFE	#FFFEFE	48129.4	3	1705
#FEFEFE	#FFFEFE	48129	2.59999999999855	1705
#FEFEFE	#FFFEFE	48128.6	3	1705
#E0E0E0	#F9F0EF	48129.1	3.5	1706
#E0E0E0	#F9F0EF	48129.5	3.90000000000146	1706
#E0E0E0	#F9F0EF	48129.9	3.5	1706
#E0E0E0	#F9F0EF	48129.5	3.09999999999855	1706
#E0E0E0	#F9F0EF	48129.1	3.5	1706
#E8E8E8	#F9F2F1	48129.6	4	1707
#E8E8E8	#F9F2F1	48130	4.40000000000146	1707
#E8E8E8	#F9F2F1	48130.4	4	1707
#E8E8E8	#F9F2F1	48130	3.59999999999855	1707
#E8E8E8	#F9F2F1	48129.6	4	1707
#FDFDFD	#FEFDFC	48130.1	4.5	1708
#FDFDFD	#FEFDFC	48130.5	4.90000000000146	1708
#FDFDFD	#FEFDFC	48130.9	4.5	1708
#FDFDFD	#FEFDFC	48130.5	4.09999999999855	1708
#FDFDFD	#FEFDFC	48130.1	4.5	1708
#FEFEFE	#FFFEFE	48130.6	5	1709
#FEFEFE	#FFFEFE	48131	5.40000000000146	1709
#FEFEFE	#FFFEFE	48131.4	5	1709
#FEFEFE	#FFFEFE	48131	4.59999999999855	1709
#FEFEFE	#FFFEFE	48130.6	5	1709
#FEFEFE	#FFFEFE	48131.1	5.5	1710
#FEFEFE	#FFFEFE	48131.5	5.90000000000146	1710
#FEFEFE	#FFFEFE	48131.9	5.5	1710
#FEFEFE	#FFFEFE	48131.5	5.09999999999855	1710
#FEFEFE	#FFFEFE	48131.1	5.5	1710
#EEEEEE	#F5F3F9	48131.6	6	1711
#EEEEEE	#F5F3F9	48132	6.40000000000146	1711
#EEEEEE	#F5F3F9	48132.4	6	1711
#EEEEEE	#F5F3F9	48132	5.59999999999855	1711
#EEEEEE	#F5F3F9	48131.6	6	1711
#F6F6F6	#F8F7FB	48132.1	6.5	1712
#F6F6F6	#F8F7FB	48132.5	6.90000000000146	1712
#F6F6F6	#F8F7FB	48132.9	6.5	1712
#F6F6F6	#F8F7FB	48132.5	6.09999999999855	1712
#F6F6F6	#F8F7FB	48132.1	6.5	1712
#FBFBFB	#FDFAFA	48132.6	7	1713
#FBFBFB	#FDFAFA	48133	7.40000000000146	1713
#FBFBFB	#FDFAFA	48133.4	7	1713
#FBFBFB	#FDFAFA	48133	6.59999999999855	1713
#FBFBFB	#FDFAFA	48132.6	7	1713
#FFFFFF	#FFFFFF	48133.1	7.5	1714
#FFFFFF	#FFFFFF	48133.5	7.90000000000146	1714
#FFFFFF	#FFFFFF	48133.9	7.5	1714
#FFFFFF	#FFFFFF	48133.5	7.09999999999855	1714
#FFFFFF	#FFFFFF	48133.1	7.5	1714
#F7F7F7	#F7F6FB	48133.6	8	1715
#F7F7F7	#F7F6FB	48134	8.40000000000146	1715
#F7F7F7	#F7F6FB	48134.4	8	1715
#F7F7F7	#F7F6FB	48134	7.59999999999855	1715
#F7F7F7	#F7F6FB	48133.6	8	1715
#FAFAFA	#F9F8FC	48134.1	8.5	1716
#FAFAFA	#F9F8FC	48134.5	8.90000000000146	1716
#FAFAFA	#F9F8FC	48134.9	8.5	1716
#FAFAFA	#F9F8FC	48134.5	8.09999999999855	1716
#FAFAFA	#F9F8FC	48134.1	8.5	1716
#FFFFFF	#FFFFFF	48134.6	9	1717
#FFFFFF	#FFFFFF	48135	9.40000000000146	1717
#FFFFFF	#FFFFFF	48135.4	9	1717
#FFFFFF	#FFFFFF	48135	8.59999999999855	1717
#FFFFFF	#FFFFFF	48134.6	9	1717
#FEFEFE	#FEFEFE	48135.1	9.5	1718
#FEFEFE	#FEFEFE	48135.5	9.90000000000146	1718
#FEFEFE	#FEFEFE	48135.9	9.5	1718
#FEFEFE	#FEFEFE	48135.5	9.09999999999854	1718
#FEFEFE	#FEFEFE	48135.1	9.5	1718
#F5F5F5	#F5F3F9	48135.6	10	1719
#F5F5F5	#F5F3F9	48136	10.4000000000015	1719
#F5F5F5	#F5F3F9	48136.4	10	1719
#F5F5F5	#F5F3F9	48136	9.59999999999854	1719
#F5F5F5	#F5F3F9	48135.6	10	1719
#F1F1F1	#F2F0F8	48136.1	10.5	1720
#F1F1F1	#F2F0F8	48136.5	10.9000000000015	1720
#F1F1F1	#F2F0F8	48136.9	10.5	1720
